tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,data_year
2022-403,Miami Masters,Hard,128.0,M,O,20220321,A0E2,14.0,DA,Carlos Alcaraz,R,183.0,ESP,18.877,16.0,2414.0,TE51,3.0,DA,Stefanos Tsitsipas,R,193.0,GRE,23.606,5.0,6070.0,7-5 6-3,3.0,R16,110.0,1.0,2.0,72.0,50.0,37.0,10.0,10.0,7.0,8.0,5.0,1.0,78.0,46.0,34.0,9.0,11.0,7.0,11.0,2022
2022-403,Miami Masters,Hard,128.0,M,O,20220321,HB71,8.0,DA,Hubert Hurkacz,R,196.0,POL,25.103,10.0,3513.0,HG86,,DA,Lloyd Harris,R,193.0,RSA,25.068,44.0,1101.0,7-6(3) 6-2,3.0,R16,89.0,9.0,1.0,60.0,39.0,31.0,12.0,10.0,3.0,4.0,6.0,0.0,64.0,38.0,24.0,11.0,10.0,1.0,4.0,2022
2022-403,Miami Masters,Hard,128.0,M,O,20220321,MM58,1.0,DA,Daniil Medvedev,R,198.0,RUS,26.105,2.0,8410.0,B0CD,,DA,Jenson Brooksby,R,193.0,USA,21.399,39.0,1195.0,7-5 6-1,3.0,R16,78.0,8.0,4.0,58.0,40.0,34.0,7.0,10.0,2.0,3.0,0.0,1.0,46.0,33.0,18.0,6.0,9.0,0.0,4.0,2022
2022-403,Miami Masters,Hard,128.0,M,O,20220321,RH16,6.0,DA,Casper Ruud,R,183.0,NOR,23.244,8.0,3870.0,Z355,2.0,DA,Alexander Zverev,R,198.0,GER,24.917,4.0,7025.0,6-3 1-6 6-3,3.0,QF,98.0,6.0,0.0,63.0,47.0,37.0,10.0,13.0,2.0,4.0,10.0,1.0,66.0,44.0,35.0,12.0,12.0,3.0,5.0,2022
2022-403,Miami Masters,Hard,128.0,M,O,20220321,C0AU,,DA,Francisco Cerundolo,R,185.0,ARG,23.603,103.0,668.0,S0AG,9.0,DA,Jannik Sinner,R,191.0,ITA,20.594,11.0,3474.0,4-1 RET,3.0,QF,22.0,3.0,2.0,20.0,15.0,11.0,3.0,3.0,1.0,1.0,1.0,0.0,13.0,6.0,4.0,3.0,2.0,0.0,1.0,2022
2022-403,Miami Masters,Hard,128.0,M,O,20220321,A0E2,14.0,DA,Carlos Alcaraz,R,183.0,ESP,18.877,16.0,2414.0,KI95,,DA,Miomir Kecmanovic,R,183.0,SRB,22.554,48.0,1056.0,6-7(5) 6-3 7-6(5),3.0,QF,143.0,5.0,3.0,106.0,79.0,62.0,14.0,17.0,1.0,2.0,2.0,0.0,95.0,64.0,49.0,20.0,16.0,0.0,2.0,2022
2022-403,Miami Masters,Hard,128.0,M,O,20220321,HB71,8.0,DA,Hubert Hurkacz,R,196.0,POL,25.103,10.0,3513.0,MM58,1.0,DA,Daniil Medvedev,R,198.0,RUS,26.105,2.0,8410.0,7-6(7) 6-3,3.0,QF,123.0,5.0,2.0,64.0,46.0,34.0,11.0,10.0,3.0,4.0,2.0,6.0,94.0,49.0,34.0,22.0,11.0,11.0,14.0,2022
2022-403,Miami Masters,Hard,128.0,M,O,20220321,RH16,6.0,DA,Casper Ruud,R,183.0,NOR,23.244,8.0,3870.0,C0AU,,DA,Francisco Cerundolo,R,185.0,ARG,23.603,103.0,668.0,6-4 6-1,3.0,SF,94.0,6.0,3.0,61.0,37.0,31.0,8.0,9.0,4.0,5.0,1.0,5.0,57.0,33.0,17.0,11.0,8.0,4.0,8.0,2022
2022-403,Miami Masters,Hard,128.0,M,O,20220321,A0E2,14.0,DA,Carlos Alcaraz,R,183.0,ESP,18.877,16.0,2414.0,HB71,8.0,DA,Hubert Hurkacz,R,196.0,POL,25.103,10.0,3513.0,7-6(5) 7-6(2),3.0,SF,122.0,3.0,0.0,81.0,58.0,45.0,16.0,12.0,3.0,3.0,13.0,0.0,86.0,57.0,46.0,13.0,12.0,3.0,3.0,2022
2022-403,Miami Masters,Hard,128.0,M,O,20220321,A0E2,14.0,DA,Carlos Alcaraz,R,183.0,ESP,18.877,16.0,2414.0,RH16,6.0,DA,Casper Ruud,R,183.0,NOR,23.244,8.0,3870.0,7-5 6-4,3.0,F,112.0,6.0,2.0,68.0,48.0,36.0,9.0,11.0,6.0,8.0,5.0,3.0,73.0,43.0,26.0,16.0,11.0,5.0,9.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,TE30,,DA,Alejandro Tabilo,L,188.0,CHI,24.838,100.0,690.0,HB05,,Q,Christian Harrison,R,180.0,USA,27.849,312.0,152.0,6-1 6-4,3.0,R32,66.0,7.0,4.0,57.0,33.0,30.0,10.0,9.0,4.0,4.0,1.0,1.0,45.0,35.0,20.0,6.0,8.0,4.0,7.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,TC61,,DA,Jordan Thompson,R,183.0,AUS,27.956,83.0,785.0,D916,,LL,Steven Diez,R,175.0,CAN,31.05,292.0,166.0,6-3 6-2,3.0,R32,94.0,4.0,1.0,49.0,33.0,28.0,11.0,9.0,1.0,1.0,0.0,1.0,62.0,42.0,23.0,11.0,8.0,6.0,9.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,GD64,5.0,DA,Cristian Garin,R,185.0,CHI,25.845,29.0,1453.0,SM25,,WC,Jack Sock,R,191.0,USA,29.525,138.0,456.0,4-6 6-3 7-5,3.0,R32,143.0,5.0,6.0,83.0,48.0,38.0,18.0,15.0,3.0,6.0,5.0,2.0,95.0,56.0,38.0,21.0,16.0,6.0,11.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,J386,,DA,Steve Johnson,R,188.0,USA,32.277,108.0,637.0,KB09,,DA,Denis Kudla,R,180.0,USA,29.629,81.0,795.0,6-3 4-6 6-4,3.0,R32,119.0,16.0,5.0,88.0,43.0,38.0,24.0,15.0,3.0,4.0,12.0,1.0,74.0,45.0,39.0,13.0,14.0,2.0,4.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,C882,,DA,Pablo Cuevas,R,180.0,URU,36.255,105.0,662.0,PH71,,Q,Max Purcell,R,185.0,AUS,24.003,164.0,360.0,7-6(7) 6-3,3.0,R32,104.0,1.0,1.0,76.0,55.0,40.0,12.0,11.0,4.0,6.0,4.0,1.0,76.0,54.0,36.0,9.0,10.0,4.0,7.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,TD51,6.0,DA,Frances Tiafoe,R,188.0,USA,24.203,30.0,1453.0,GC88,,DA,Marcos Giron,R,180.0,USA,28.695,53.0,983.0,6-4 6-4,3.0,R32,87.0,4.0,1.0,71.0,37.0,26.0,19.0,10.0,2.0,3.0,7.0,2.0,59.0,35.0,25.0,11.0,10.0,3.0,6.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,W09G,,WC,J.J. Wolf,R,183.0,USA,23.285,157.0,397.0,B0CD,8.0,DA,Jenson Brooksby,R,193.0,USA,21.437,36.0,1271.0,6-4 6-4,3.0,R32,92.0,4.0,1.0,64.0,42.0,31.0,11.0,10.0,1.0,2.0,1.0,2.0,56.0,35.0,23.0,13.0,10.0,3.0,6.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,BO10,,Q,Gijs Brouwer,L,191.0,NED,26.056,361.0,117.0,L397,,DA,Feliciano Lopez,L,188.0,ESP,40.537,118.0,582.0,6-4 6-2,3.0,R32,76.0,6.0,2.0,53.0,36.0,30.0,9.0,9.0,1.0,1.0,7.0,3.0,59.0,35.0,24.0,10.0,9.0,2.0,5.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,KC12,,Q,Mitchell Krueger,R,188.0,USA,28.225,161.0,383.0,V836,,DA,Juan Pablo Varillas,R,185.0,PER,26.494,111.0,618.0,5-1 RET,3.0,R32,24.0,2.0,0.0,18.0,9.0,6.0,7.0,3.0,1.0,1.0,1.0,1.0,13.0,7.0,1.0,3.0,3.0,0.0,2.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,PL56,7.0,DA,Tommy Paul,R,185.0,USA,24.882,34.0,1298.0,G967,,DA,Peter Gojowczyk,R,188.0,GER,32.72,101.0,686.0,6-7(4) 7-6(5) 3-2 RET,3.0,R32,146.0,9.0,6.0,110.0,71.0,54.0,19.0,15.0,7.0,9.0,6.0,4.0,95.0,45.0,34.0,30.0,14.0,7.0,9.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,KE17,,WC,Nick Kyrgios,R,193.0,AUS,26.938,94.0,718.0,MK66,,DA,Mackenzie McDonald,R,178.0,USA,26.968,52.0,985.0,4-6 6-3 6-4,3.0,R32,112.0,18.0,6.0,92.0,57.0,46.0,17.0,15.0,3.0,4.0,11.0,3.0,90.0,64.0,45.0,14.0,14.0,9.0,11.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,Q927,,DA,Sam Querrey,R,198.0,USA,34.491,114.0,610.0,GE33,,DA,Daniel Elahi Galan,R,191.0,COL,25.793,121.0,550.0,7-6(0) 3-6 7-6(6),3.0,R32,149.0,15.0,9.0,132.0,72.0,54.0,28.0,17.0,4.0,7.0,7.0,2.0,98.0,64.0,46.0,21.0,16.0,4.0,5.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,FB98,2.0,DA,Taylor Fritz,R,196.0,USA,24.433,13.0,2920.0,TE30,,DA,Alejandro Tabilo,L,188.0,CHI,24.838,100.0,690.0,6-1 6-4,3.0,R16,62.0,5.0,2.0,45.0,30.0,22.0,8.0,8.0,2.0,3.0,1.0,4.0,51.0,32.0,19.0,7.0,9.0,1.0,6.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,GD64,5.0,DA,Cristian Garin,R,185.0,CHI,25.845,29.0,1453.0,TC61,,DA,Jordan Thompson,R,183.0,AUS,27.956,83.0,785.0,3-6 6-3 6-3,3.0,R16,131.0,1.0,2.0,89.0,59.0,40.0,18.0,13.0,8.0,10.0,3.0,1.0,82.0,65.0,44.0,5.0,14.0,1.0,5.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,I186,4.0,DA,John Isner,R,208.0,USA,36.939,27.0,1556.0,J386,,DA,Steve Johnson,R,188.0,USA,32.277,108.0,637.0,6-7(1) 7-6(4) 6-3,3.0,R16,140.0,38.0,3.0,105.0,80.0,70.0,11.0,17.0,5.0,5.0,8.0,5.0,120.0,89.0,67.0,15.0,16.0,12.0,13.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,TD51,6.0,DA,Frances Tiafoe,R,188.0,USA,24.203,30.0,1453.0,C882,,DA,Pablo Cuevas,R,180.0,URU,36.255,105.0,662.0,5-7 7-5 7-6(4),3.0,R16,160.0,11.0,1.0,102.0,64.0,51.0,19.0,18.0,2.0,5.0,6.0,3.0,114.0,85.0,63.0,13.0,18.0,5.0,8.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,BO10,,Q,Gijs Brouwer,L,191.0,NED,26.056,361.0,117.0,W09G,,WC,J.J. Wolf,R,183.0,USA,23.285,157.0,397.0,6-1 6-1,3.0,R16,64.0,0.0,1.0,56.0,45.0,28.0,8.0,7.0,3.0,3.0,5.0,4.0,48.0,29.0,16.0,4.0,7.0,5.0,10.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,O522,3.0,DA,Reilly Opelka,R,211.0,USA,24.6,18.0,2225.0,KC12,,Q,Mitchell Krueger,R,188.0,USA,28.225,161.0,383.0,3-6 6-2 6-4,3.0,R16,113.0,15.0,1.0,85.0,56.0,40.0,17.0,14.0,2.0,4.0,1.0,0.0,75.0,52.0,35.0,13.0,13.0,0.0,3.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,KE17,,WC,Nick Kyrgios,R,193.0,AUS,26.938,94.0,718.0,PL56,7.0,DA,Tommy Paul,R,185.0,USA,24.882,34.0,1298.0,6-4 6-2,3.0,R16,70.0,10.0,2.0,52.0,34.0,30.0,9.0,9.0,6.0,6.0,7.0,3.0,59.0,32.0,21.0,13.0,9.0,5.0,8.0,2022
2022-717,Houston,Clay,32.0,250,O,20220404,MP01,,LL,Michael Mmoh,R,188.0,USA,24.23,226.0,244.0,Q927,,DA,Sam Querrey,R,198.0,USA,34.491,114.0,610.0,6-2 6-4,3.0,R16,75.0,2.0,1.0,51.0,40.0,31.0,7.0,9.0,1.0,1.0,4.0,2.0,71.0,42.0,27.0,13.0,9.0,7.0,10.0,2022
